Row,Month,Australian,International,OutFlightsAll,OutSeatsMax,Country,State,Latitude,Longitude,Population,Melbourne_Country,Melbourne_State,Melbourne_Latitude,Melbourne_Longitude,Melbourne_Population,PaxOut,PaxOut2,Average_Load_Factor,Port Country,Port Region,Airline_Count,Month_Name,Month_Number
3630,1/01/2019,Melbourne,Noumea,13,1994,French Republic,Sud,-22.262528,166.444285,93060,Australia,Victoria,-37.818086,144.97307,4170000,1635,1635,0.82,New Caledonia,Islands,1,January,1
3631,1/01/2019,Melbourne,Qingdao,13,2886,China,Shandong,36.091925,120.328063,2866000,Australia,Victoria,-37.818086,144.97307,4170000,2311,2311,0.8008,China,NE Asia,1,January,1
3632,1/01/2019,Melbourne,San Francisco,17,4138,United States,California,37.769196,-122.417169,3450000,Australia,Victoria,-37.818086,144.97307,4170000,2839,2839,0.6861,USA,N America,1,January,1
3633,1/01/2019,Melbourne,Queenstown,83,14461,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,9689,9689,0.67,New Zealand,New Zealand,3,January,1
3634,1/01/2019,Melbourne,Los Angeles,92,32116,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,27126,27126,0.8446,USA,N America,3,January,1
3635,1/01/2019,Melbourne,London,30,6277,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,1247,1247,0.1987,UK,Europe,1,January,1
3636,1/01/2019,Melbourne,Manila,45,15417,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,11930,11930,0.7738,Philippines,SE Asia,2,January,1
3637,1/01/2019,Melbourne,New Delhi,13,3328,India,Delhi,28.600023,77.19998,317797,Australia,Victoria,-37.818086,144.97307,4170000,2973,2973,0.8933,India,S Asia,1,January,1
3638,1/01/2019,Melbourne,Nadi,48,8339,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,6327,6327,0.7587,Fiji,Islands,2,January,1
3639,1/01/2019,Melbourne,Vancouver,17,4986,Canada,British Columbia,49.275362,-123.12359,2313328,Australia,Victoria,-37.818086,144.97307,4170000,3751,3751,0.7523,Canada,N America,1,January,1
3640,1/01/2019,Melbourne,Tokyo,65,15377,Japan,Tokyo,35.686963,139.749462,35676000,Australia,Victoria,-37.818086,144.97307,4170000,12747,12747,0.829,Japan,NE Asia,3,January,1
3641,1/01/2019,Melbourne,Wellington,79,15054,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,10124,10124,0.6725,New Zealand,New Zealand,3,January,1
3642,1/01/2019,Melbourne,Xi'an,9,2339,China,Shaanxi,34.276971,108.89305,4009000,Australia,Victoria,-37.818086,144.97307,4170000,1873,1873,0.8008,China,NE Asia,1,January,1
3643,1/01/2019,Melbourne,Xiamen,22,5270,China,Fujian,24.451938,118.078071,2519000,Australia,Victoria,-37.818086,144.97307,4170000,3415,3415,0.648,China,NE Asia,1,January,1
3644,1/01/2019,Melbourne,Shanghai,80,21722,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,16080,16080,0.7403,China,NE Asia,2,January,1
3645,1/01/2019,Melbourne,Santiago,22,6543,Chile,RegiÃƒÂ³n Metropolitana de Santiago,-33.448068,-70.668987,5720000,Australia,Victoria,-37.818086,144.97307,4170000,3868,3868,0.5912,Chile,S America,1,January,1
3646,1/01/2019,Melbourne,Shenzhen,13,3666,China,Guangdong,22.554316,114.120177,7581000,Australia,Victoria,-37.818086,144.97307,4170000,2492,2492,0.6798,China,NE Asia,1,January,1
3647,1/01/2019,Melbourne,Taipei,13,4654,Taiwan,Taipei City,25.035833,121.568333,6900273,Australia,Victoria,-37.818086,144.97307,4170000,3861,3861,0.8296,Taiwan,NE Asia,1,January,1
3648,1/01/2019,Melbourne,Singapore,272,93680,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,70251,70251,0.7499,Singapore,SE Asia,5,January,1
3649,1/01/2019,Melbourne,Kuala Lumpur,155,46376,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,32792,32792,0.7071,Malaysia,SE Asia,3,January,1
3650,1/01/2019,Melbourne,Chengdu,13,3965,China,Sichuan,30.671946,104.068074,4123000,Australia,Victoria,-37.818086,144.97307,4170000,3010,3010,0.7591,China,NE Asia,1,January,1
3651,1/01/2019,Melbourne,Changsha,5,1359,China,Hunan,28.201916,112.968047,2604000,Australia,Victoria,-37.818086,144.97307,4170000,386,386,0.284,China,NE Asia,1,January,1
3652,1/01/2019,Melbourne,Chongqing,13,3705,China,Chongqing,29.566923,106.593036,6461000,Australia,Victoria,-37.818086,144.97307,4170000,2104,2104,0.5679,China,NE Asia,1,January,1
3653,1/01/2019,Melbourne,Colombo,31,9176,Sri Lanka,Colombo,6.931966,79.857751,217000,Australia,Victoria,-37.818086,144.97307,4170000,7431,7431,0.8098,Sri Lanka,S Asia,1,January,1
3654,1/01/2019,Melbourne,Christchurch,145,25155,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,19280,19280,0.7664,New Zealand,New Zealand,4,January,1
3655,1/01/2019,Melbourne,Auckland,349,75662,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,59840,59840,0.7909,New Zealand,New Zealand,4,January,1
3656,1/01/2019,Melbourne,Abu Dhabi,62,18527,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,14431,14431,0.7789,United Arab Emirates,Middle East,1,January,1
3657,1/01/2019,Melbourne,Bandar Seri Begawan,31,7874,Brunei,Brunei and Muara,4.883331,114.933284,296500,Australia,Victoria,-37.818086,144.97307,4170000,6373,6373,0.8094,Brunei,SE Asia,1,January,1
3658,1/01/2019,Melbourne,Beijing,31,9021,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,7093,7093,0.7863,China,NE Asia,1,January,1
3659,1/01/2019,Melbourne,Bangkok,63,20419,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,18328,18328,0.8976,Thailand,SE Asia,2,January,1
3660,1/01/2019,Melbourne,Ho Chi Minh City,44,13810,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,12030,12030,0.8711,Vietnam,SE Asia,2,January,1
3661,1/01/2019,Melbourne,Hangzhou,9,2115,China,Zhejiang,30.25192,120.168073,3007000,Australia,Victoria,-37.818086,144.97307,4170000,892,892,0.4217,China,NE Asia,1,January,1
3662,1/01/2019,Melbourne,Hong Kong,147,41896,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,33934,33934,0.81,Hong Kong (SAR),NE Asia,3,January,1
3663,1/01/2019,Melbourne,Jakarta,22,5471,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,3947,3947,0.7214,Indonesia,SE Asia,1,January,1
3664,1/01/2019,Melbourne,Honolulu,13,4355,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,3704,3704,0.8505,USA,N America,1,January,1
3665,1/01/2019,Melbourne,Doha,31,16027,Qatar,Ad Dawhah,25.286556,51.532968,1450000,Australia,Victoria,-37.818086,144.97307,4170000,13298,13298,0.8297,Qatar,Middle East,1,January,1
3666,1/01/2019,Melbourne,Denpasar,160,39853,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,27496,27496,0.6899,Indonesia,SE Asia,4,January,1
3667,1/01/2019,Melbourne,Dubai,93,43987,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,28213,28213,0.6414,United Arab Emirates,Middle East,1,January,1
3668,1/01/2019,Melbourne,Haikou,9,2571,China,Hainan,19.933,110.46,,Australia,Victoria,-37.818086,144.97307,4170000,1130,1130,0.4395,China,NE Asia,1,January,1
3669,1/01/2019,Melbourne,Guangzhou,93,26226,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,22661,22661,0.8641,China,NE Asia,1,January,1
3670,1/02/2019,Melbourne,Phuket,15,5025,Thailand,Phuket,8.1132,98.316872,79000,Australia,Victoria,-37.818086,144.97307,4170000,4050,4050,0.806,Thailand,SE Asia,1,February,2
3671,1/02/2019,Melbourne,Noumea,11,1630,French Republic,Sud,-22.262528,166.444285,93060,Australia,Victoria,-37.818086,144.97307,4170000,1429,1429,0.8767,New Caledonia,Islands,1,February,2
3672,1/02/2019,Melbourne,Qingdao,12,2664,China,Shandong,36.091925,120.328063,2866000,Australia,Victoria,-37.818086,144.97307,4170000,2197,2197,0.8247,China,NE Asia,1,February,2
3673,1/02/2019,Melbourne,San Francisco,16,3776,United States,California,37.769196,-122.417169,3450000,Australia,Victoria,-37.818086,144.97307,4170000,2431,2431,0.6438,USA,N America,1,February,2
3674,1/02/2019,Melbourne,Queenstown,60,10552,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,7393,7393,0.7006,New Zealand,New Zealand,3,February,2
3675,1/02/2019,Melbourne,Los Angeles,79,27751,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,18965,18965,0.6834,USA,N America,3,February,2
3676,1/02/2019,Melbourne,London,28,5992,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,1391,1391,0.2321,UK,Europe,1,February,2
3677,1/02/2019,Melbourne,Manila,40,12584,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,7251,7251,0.5762,Philippines,SE Asia,2,February,2
3678,1/02/2019,Melbourne,New Delhi,12,3072,India,Delhi,28.600023,77.19998,317797,Australia,Victoria,-37.818086,144.97307,4170000,2438,2438,0.7936,India,S Asia,1,February,2
3679,1/02/2019,Melbourne,Nadi,28,4748,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,3321,3321,0.6995,Fiji,Islands,2,February,2
3680,1/02/2019,Melbourne,Vancouver,16,4740,Canada,British Columbia,49.275362,-123.12359,2313328,Australia,Victoria,-37.818086,144.97307,4170000,3077,3077,0.6492,Canada,N America,1,February,2
3681,1/02/2019,Melbourne,Tokyo,60,14163,Japan,Tokyo,35.686963,139.749462,35676000,Australia,Victoria,-37.818086,144.97307,4170000,11733,11733,0.8284,Japan,NE Asia,3,February,2
3682,1/02/2019,Melbourne,Wellington,68,13104,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,9435,9435,0.72,New Zealand,New Zealand,3,February,2
3683,1/02/2019,Melbourne,Xi'an,8,2100,China,Shaanxi,34.276971,108.89305,4009000,Australia,Victoria,-37.818086,144.97307,4170000,1642,1642,0.7819,China,NE Asia,1,February,2
3684,1/02/2019,Melbourne,Xiamen,20,4700,China,Fujian,24.451938,118.078071,2519000,Australia,Victoria,-37.818086,144.97307,4170000,2429,2429,0.5168,China,NE Asia,1,February,2
3685,1/02/2019,Melbourne,Shanghai,72,20983,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,16271,16271,0.7754,China,NE Asia,2,February,2
3686,1/02/2019,Melbourne,Santiago,20,6000,Chile,RegiÃƒÂ³n Metropolitana de Santiago,-33.448068,-70.668987,5720000,Australia,Victoria,-37.818086,144.97307,4170000,3596,3596,0.5993,Chile,S America,1,February,2
3687,1/02/2019,Melbourne,Shenzhen,12,3384,China,Guangdong,22.554316,114.120177,7581000,Australia,Victoria,-37.818086,144.97307,4170000,2524,2524,0.7459,China,NE Asia,1,February,2
3688,1/02/2019,Melbourne,Taipei,9,3222,Taiwan,Taipei City,25.035833,121.568333,6900273,Australia,Victoria,-37.818086,144.97307,4170000,2492,2492,0.7734,Taiwan,NE Asia,1,February,2
3689,1/02/2019,Melbourne,Singapore,240,80738,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,54008,54008,0.6689,Singapore,SE Asia,5,February,2
3690,1/02/2019,Melbourne,Kuala Lumpur,140,41888,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,24129,24129,0.576,Malaysia,SE Asia,3,February,2
3691,1/02/2019,Melbourne,Chengdu,12,3946,China,Sichuan,30.671946,104.068074,4123000,Australia,Victoria,-37.818086,144.97307,4170000,2714,2714,0.6878,China,NE Asia,1,February,2
3692,1/02/2019,Melbourne,Changsha,8,2204,China,Hunan,28.201916,112.968047,2604000,Australia,Victoria,-37.818086,144.97307,4170000,371,371,0.1683,China,NE Asia,1,February,2
3693,1/02/2019,Melbourne,Chongqing,12,3540,China,Chongqing,29.566923,106.593036,6461000,Australia,Victoria,-37.818086,144.97307,4170000,2665,2665,0.7528,China,NE Asia,1,February,2
3694,1/02/2019,Melbourne,Colombo,28,8288,Sri Lanka,Colombo,6.931966,79.857751,217000,Australia,Victoria,-37.818086,144.97307,4170000,5457,5457,0.6584,Sri Lanka,S Asia,1,February,2
3695,1/02/2019,Melbourne,Christchurch,127,22098,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,17283,17283,0.7821,New Zealand,New Zealand,4,February,2
3696,1/02/2019,Melbourne,Auckland,293,64313,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,51527,51527,0.8012,New Zealand,New Zealand,4,February,2
3697,1/02/2019,Melbourne,Abu Dhabi,56,16632,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,10770,10770,0.6475,United Arab Emirates,Middle East,1,February,2
3698,1/02/2019,Melbourne,Bandar Seri Begawan,28,7112,Brunei,Brunei and Muara,4.883331,114.933284,296500,Australia,Victoria,-37.818086,144.97307,4170000,4645,4645,0.6531,Brunei,SE Asia,1,February,2
3699,1/02/2019,Melbourne,Beijing,26,7566,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,5948,5948,0.7861,China,NE Asia,1,February,2
3700,1/02/2019,Melbourne,Bangkok,56,18144,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,14990,14990,0.8262,Thailand,SE Asia,2,February,2
3701,1/02/2019,Melbourne,Ho Chi Minh City,40,12560,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,9731,9731,0.7748,Vietnam,SE Asia,2,February,2
3702,1/02/2019,Melbourne,Hangzhou,8,1880,China,Zhejiang,30.25192,120.168073,3007000,Australia,Victoria,-37.818086,144.97307,4170000,1171,1171,0.6229,China,NE Asia,1,February,2
3703,1/02/2019,Melbourne,Hong Kong,138,40647,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,31880,31880,0.7843,Hong Kong (SAR),NE Asia,3,February,2
3704,1/02/2019,Melbourne,Jakarta,17,4267,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,2702,2702,0.6332,Indonesia,SE Asia,1,February,2
3705,1/02/2019,Melbourne,Honolulu,10,3350,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,2552,2552,0.7618,USA,N America,1,February,2
3706,1/02/2019,Melbourne,Doha,28,14476,Qatar,Ad Dawhah,25.286556,51.532968,1450000,Australia,Victoria,-37.818086,144.97307,4170000,10369,10369,0.7163,Qatar,Middle East,1,February,2
3707,1/02/2019,Melbourne,Denpasar,139,34356,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,21364,21364,0.6218,Indonesia,SE Asia,4,February,2
3708,1/02/2019,Melbourne,Dubai,84,37582,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,17905,17905,0.4764,United Arab Emirates,Middle East,1,February,2
3709,1/02/2019,Melbourne,Haikou,8,2204,China,Hainan,19.933,110.46,,Australia,Victoria,-37.818086,144.97307,4170000,891,891,0.4043,China,NE Asia,1,February,2
3710,1/02/2019,Melbourne,Guangzhou,81,22842,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,20482,20482,0.8967,China,NE Asia,1,February,2
3711,1/03/2019,Melbourne,Phuket,10,3350,Thailand,Phuket,8.1132,98.316872,79000,Australia,Victoria,-37.818086,144.97307,4170000,2997,2997,0.8946,Thailand,SE Asia,1,March,3
3712,1/03/2019,Melbourne,Noumea,10,1496,French Republic,Sud,-22.262528,166.444285,93060,Australia,Victoria,-37.818086,144.97307,4170000,997,997,0.6664,New Caledonia,Islands,1,March,3
3713,1/03/2019,Melbourne,Qingdao,13,2886,China,Shandong,36.091925,120.328063,2866000,Australia,Victoria,-37.818086,144.97307,4170000,2145,2145,0.7432,China,NE Asia,1,March,3
3714,1/03/2019,Melbourne,San Francisco,18,4244,United States,California,37.769196,-122.417169,3450000,Australia,Victoria,-37.818086,144.97307,4170000,3419,3419,0.8056,USA,N America,1,March,3
3715,1/03/2019,Melbourne,Queenstown,66,11600,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,8025,8025,0.6918,New Zealand,New Zealand,3,March,3
3716,1/03/2019,Melbourne,Los Angeles,89,31123,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,25663,25663,0.8246,USA,N America,3,March,3
3717,1/03/2019,Melbourne,London,31,7034,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,1561,1561,0.2219,UK,Europe,1,March,3
3718,1/03/2019,Melbourne,Manila,44,14064,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,8050,8050,0.5724,Philippines,SE Asia,2,March,3
3719,1/03/2019,Melbourne,New Delhi,13,3328,India,Delhi,28.600023,77.19998,317797,Australia,Victoria,-37.818086,144.97307,4170000,2655,2655,0.7978,India,S Asia,1,March,3
3720,1/03/2019,Melbourne,Nadi,35,6606,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,5199,5199,0.787,Fiji,Islands,2,March,3
3721,1/03/2019,Melbourne,Vancouver,18,5124,Canada,British Columbia,49.275362,-123.12359,2313328,Australia,Victoria,-37.818086,144.97307,4170000,4217,4217,0.823,Canada,N America,1,March,3
3722,1/03/2019,Melbourne,Tokyo,70,16875,Japan,Tokyo,35.686963,139.749462,35676000,Australia,Victoria,-37.818086,144.97307,4170000,13478,13478,0.7987,Japan,NE Asia,3,March,3
3723,1/03/2019,Melbourne,Wellington,75,14338,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,10456,10456,0.7293,New Zealand,New Zealand,3,March,3
3724,1/03/2019,Melbourne,Xi'an,9,2559,China,Shaanxi,34.276971,108.89305,4009000,Australia,Victoria,-37.818086,144.97307,4170000,1426,1426,0.5572,China,NE Asia,1,March,3
3725,1/03/2019,Melbourne,Xiamen,19,4515,China,Fujian,24.451938,118.078071,2519000,Australia,Victoria,-37.818086,144.97307,4170000,2113,2113,0.468,China,NE Asia,1,March,3
3726,1/03/2019,Melbourne,Shanghai,61,16428,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,12814,12814,0.78,China,NE Asia,2,March,3
3727,1/03/2019,Melbourne,Santiago,23,6900,Chile,RegiÃƒÂ³n Metropolitana de Santiago,-33.448068,-70.668987,5720000,Australia,Victoria,-37.818086,144.97307,4170000,4690,4690,0.6797,Chile,S America,1,March,3
3728,1/03/2019,Melbourne,Shenzhen,11,3102,China,Guangdong,22.554316,114.120177,7581000,Australia,Victoria,-37.818086,144.97307,4170000,2261,2261,0.7289,China,NE Asia,1,March,3
3729,1/03/2019,Melbourne,Taipei,13,4654,Taiwan,Taipei City,25.035833,121.568333,6900273,Australia,Victoria,-37.818086,144.97307,4170000,3364,3364,0.7228,Taiwan,NE Asia,1,March,3
3730,1/03/2019,Melbourne,Singapore,254,85602,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,60439,60439,0.706,Singapore,SE Asia,5,March,3
3731,1/03/2019,Melbourne,Kuala Lumpur,153,46052,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,25735,25735,0.5588,Malaysia,SE Asia,3,March,3
3732,1/03/2019,Melbourne,Chengdu,11,3641,China,Sichuan,30.671946,104.068074,4123000,Australia,Victoria,-37.818086,144.97307,4170000,2820,2820,0.7745,China,NE Asia,1,March,3
3733,1/03/2019,Melbourne,Changsha,8,2308,China,Hunan,28.201916,112.968047,2604000,Australia,Victoria,-37.818086,144.97307,4170000,266,266,0.1153,China,NE Asia,1,March,3
3734,1/03/2019,Melbourne,Chongqing,10,2784,China,Chongqing,29.566923,106.593036,6461000,Australia,Victoria,-37.818086,144.97307,4170000,1400,1400,0.5029,China,NE Asia,1,March,3
3735,1/03/2019,Melbourne,Colombo,31,9176,Sri Lanka,Colombo,6.931966,79.857751,217000,Australia,Victoria,-37.818086,144.97307,4170000,6227,6227,0.6786,Sri Lanka,S Asia,1,March,3
3736,1/03/2019,Melbourne,Christchurch,138,23977,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,18004,18004,0.7509,New Zealand,New Zealand,4,March,3
3737,1/03/2019,Melbourne,Auckland,312,68169,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,55845,55845,0.8192,New Zealand,New Zealand,4,March,3
